DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1109003     ,THEFT - FROM MOTOR VEHICLE                            ,6/27/2011,6,2011,6100 Blk ARCHWAY                                                                         
1109086     ,THEFT - FROM MOTOR VEHICLE                            ,6/28/2011,6,2011,800 Blk SAN REMO                                                                        
1109094     ,THEFT - FROM MOTOR VEHICLE                            ,6/29/2011,6,2011,200 Blk DURANZO AISLE                                                                   
1109114     ,THEFT - FROM MOTOR VEHICLE                            ,6/29/2011,6,2011,0 Blk CORAL LAKE                                                                      
1109146     ,THEFT - FROM MOTOR VEHICLE                            ,6/30/2011,6,2011,0 Blk BEARPAW                                                                         
1109182     ,THEFT - FROM MOTOR VEHICLE                            ,6/30/2011,6,2011,0 Blk SAN MARINO                                                                      
1109174     ,THEFT - FROM MOTOR VEHICLE                            ,6/30/2011,6,2011,0 Blk SAN MARINO                                                                      
1109219     ,THEFT - FROM MOTOR VEHICLE                            ,7/1/2011,7,2011,0 Blk ROSEMARY                                                                        
1109214     ,THEFT - FROM MOTOR VEHICLE                            ,7/1/2011,7,2011,300 Blk VENETO                                                                          
1109288     ,THEFT - FROM MOTOR VEHICLE                            ,7/1/2011,7,2011,4000 Blk GLENWOOD ST                                                                     
1109286     ,THEFT - FROM MOTOR VEHICLE                            ,7/2/2011,7,2011,4000 Blk GLENWOOD ST                                                                     
1109290     ,THEFT - FROM MOTOR VEHICLE                            ,7/2/2011,7,2011,4000 Blk OLD MILL ST                                                                     
1109309     ,THEFT - FROM MOTOR VEHICLE                            ,7/2/2011,7,2011,4000 Blk GLENWOOD ST                                                                     
1109293     ,THEFT - FROM MOTOR VEHICLE                            ,7/2/2011,7,2011,4000 Blk GLENWOOD ST                                                                     
1109294     ,THEFT - FROM MOTOR VEHICLE                            ,7/2/2011,7,2011,4100 Blk GLENWOOD ST                                                                     
1109317     ,THEFT - FROM MOTOR VEHICLE                            ,7/2/2011,7,2011,4100 Blk LOMA ST                                                                         
1109357     ,THEFT - FROM MOTOR VEHICLE                            ,7/3/2011,7,2011,0 Blk PINTAIL                                                                         
1109396     ,THEFT - FROM MOTOR VEHICLE                            ,7/4/2011,7,2011,100 Blk HUNTINGTON                                                                      
1109453     ,THEFT - FROM MOTOR VEHICLE                            ,7/5/2011,7,2011,0 Blk ROCKROSE WAY                                                                    
1109524     ,THEFT - FROM MOTOR VEHICLE                            ,7/7/2011,7,2011,0 Blk CORNWALLIS                                                                      
1109533     ,THEFT - FROM MOTOR VEHICLE                            ,7/7/2011,7,2011,3700 Blk PARKVIEW LN                                                                     
1109546     ,THEFT - FROM MOTOR VEHICLE                            ,7/7/2011,7,2011,5000 Blk TAMARACK WAY                                                                    
1109523     ,THEFT - FROM MOTOR VEHICLE                            ,7/7/2011,7,2011,0 Blk CORNWALLIS                                                                      
1109590     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2011,7,2011,0 Blk WILLOWRUN                                                                       
1109628     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2011,7,2011,14500 Blk LARCH AVE                                                                       
1109616     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2011,7,2011,14600 Blk OAK AVE                                                                         
1109594     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2011,7,2011,0 Blk WILLOWRUN                                                                       
1109615     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2011,7,2011,1900 Blk DEERE AVE                                                                       
