DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1300096,BURGLARY - RESIDENTIAL - GARAGE                    ,1/3/2013,1,2013,11300 Blk MIRASOL                                                                         
1300132,BURGLARY - RESIDENTIAL - GARAGE                    ,1/4/2013,1,2013,800 Blk PICCOLO                                                                         
1300519,BURGLARY - RESIDENTIAL - GARAGE                    ,1/12/2013,1,2013,0 Blk LINCOLN                                                                         
1300545,BURGLARY - RESIDENTIAL - GARAGE                    ,1/13/2013,1,2013,200 Blk GROVELAND                                                                       
1300538,BURGLARY - RESIDENTIAL - GARAGE                    ,1/13/2013,1,2013,700 Blk OAKGLEN                                                                         
1300725,BURGLARY - RESIDENTIAL - GARAGE                    ,1/17/2013,1,2013,200 Blk QUAIL MEADOW                                                                    
1300747,BURGLARY - RESIDENTIAL - GARAGE                    ,1/18/2013,1,2013,1500 Blk PIEDMONT                                                                        
1300823,BURGLARY - RESIDENTIAL - GARAGE                    ,1/19/2013,1,2013,0 Blk ENTRADA E                                                                       
1300792,BURGLARY - RESIDENTIAL - GARAGE                    ,1/19/2013,1,2013,0 Blk TALISMAN                                                                        
1300841,BURGLARY - RESIDENTIAL - GARAGE                    ,1/20/2013,1,2013,200 Blk DURANZO AISLE                                                                   
1300909,BURGLARY - RESIDENTIAL - GARAGE                    ,1/22/2013,1,2013,400 Blk SONOMA AISLE                                                                    
1301107,BURGLARY - RESIDENTIAL - GARAGE                    ,1/26/2013,1,2013,500 Blk MONTE VISTA                                                                     
1301430,BURGLARY - RESIDENTIAL - GARAGE                    ,2/2/2013,2,2013,200 Blk RHYTHM                                                                          
1301489,BURGLARY - RESIDENTIAL - GARAGE                    ,2/3/2013,2,2013,0 Blk CIPRIANI AISLE                                                                  
1301487,BURGLARY - RESIDENTIAL - GARAGE                    ,2/3/2013,2,2013,0 Blk AVIGNON                                                                         
1301547,BURGLARY - RESIDENTIAL - GARAGE                    ,2/4/2013,2,2013,600 Blk QUAIL MEADOW                                                                    
1301666,BURGLARY - RESIDENTIAL - GARAGE                    ,2/6/2013,2,2013,5000 Blk PASEO DE VEGA                                                                   
1301743,BURGLARY - RESIDENTIAL - GARAGE                    ,2/9/2013,2,2013,0 Blk SUNSET RIVER                                                                    
1301784,BURGLARY - RESIDENTIAL - GARAGE                    ,2/11/2013,2,2013,0 Blk PALERMO                                                                         
1301911,BURGLARY - RESIDENTIAL - GARAGE                    ,2/15/2013,2,2013,300 Blk GIOTTO                                                                          
1301904,BURGLARY - RESIDENTIAL - GARAGE                    ,2/15/2013,2,2013,4500 Blk GREEN TREE LN                                                                   
1301993,BURGLARY - RESIDENTIAL - GARAGE                    ,2/17/2013,2,2013,1600 Blk ANACAPA                                                                         
1302148,BURGLARY - RESIDENTIAL - GARAGE                    ,2/21/2013,2,2013,1600 Blk ANACAPA                                                                         
1302162,BURGLARY - RESIDENTIAL - GARAGE                    ,2/21/2013,2,2013,4600 Blk ROXBURY DR                                                                      
1302329,BURGLARY - RESIDENTIAL - GARAGE                    ,2/24/2013,2,2013,0 Blk MIRROR LAKE                                                                     
1302490,BURGLARY - RESIDENTIAL - GARAGE                    ,2/27/2013,2,2013,2500 Blk ANACAPA                                                                         
1302526,BURGLARY - RESIDENTIAL - GARAGE                    ,2/28/2013,2,2013,900 Blk LAS PALMAS                                                                      
1302677,BURGLARY - RESIDENTIAL - GARAGE                    ,3/3/2013,3,2013,400 Blk LAS PALMAS                                                                      
1302676,BURGLARY - RESIDENTIAL - GARAGE                    ,3/3/2013,3,2013,400 Blk LAS PALMAS                                                                      
1302685,BURGLARY - RESIDENTIAL - GARAGE                    ,3/3/2013,3,2013,700 Blk LAS PALMAS                                                                      
1302703,BURGLARY - RESIDENTIAL - GARAGE                    ,3/4/2013,3,2013,900 Blk LAS PALMAS                                                                      
1302796,BURGLARY - RESIDENTIAL - GARAGE                    ,3/6/2013,3,2013,700 Blk LAS PALMAS                                                                      
1302875,BURGLARY - RESIDENTIAL - GARAGE                    ,3/7/2013,3,2013,500 Blk LAS PALMAS                                                                      
1302915,BURGLARY - RESIDENTIAL - GARAGE                    ,3/7/2013,3,2013,0 Blk EDENBROOK                                                                       
1303064,BURGLARY - RESIDENTIAL - GARAGE                    ,3/11/2013,3,2013,200 Blk SONOMA AISLE                                                                    
1303102,BURGLARY - RESIDENTIAL - GARAGE                    ,3/12/2013,3,2013,800 Blk LAS PALMAS                                                                      
1303336,BURGLARY - RESIDENTIAL - GARAGE                    ,3/17/2013,3,2013,0 Blk STONEWALL                                                                       
1303351,BURGLARY - RESIDENTIAL - GARAGE                    ,3/17/2013,3,2013,800 Blk LAS PALMAS                                                                      
1303461,BURGLARY - RESIDENTIAL - GARAGE                    ,3/19/2013,3,2013,800 Blk LAS PALMAS                                                                      
1303695,BURGLARY - RESIDENTIAL - GARAGE                    ,3/24/2013,3,2013,2000 Blk ANACAPA                                                                         
1303785,BURGLARY - RESIDENTIAL - GARAGE                    ,3/26/2013,3,2013,1400 Blk WYCLIFFE                                                                        
1303786,BURGLARY - RESIDENTIAL - GARAGE                    ,3/26/2013,3,2013,800 Blk QUAIL MEADOW                                                                    
